District,Street,Community,Coordinates,AvgPrice,StdPrice,MaxPrice,MinPrice,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
西湖,文三西路 ,西溪天堂悦居,"120.019,30.27622",31361.5,47.5,31409.0,31314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,沁雅花园,"120.10662,30.274396",32215.757142857143,8031.084939045488,45342.0,15689.0,0.0,0.0,0.0,0.0,0.0,16779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100.0,0.0,0.0,0.0,0.0,19110.0,0.0,0.0,0.0,0.0,20162.0,19684.5,0.0,19776.0,21422.0,22833.0,17926.0,24645.6,22358.666666666668,0.0,26772.0,25562.0,0.0,21583.0,0.0,29290.0,0.0,0.0,0.0,0.0,41865.0,0.0,0.0,0.0,0.0,0.0,0.0,34901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37140.0,0.0,38305.0,34986.0,36981.0,39070.0,0.0,0.0,0.0,36156.0,0.0,0.0,44748.0,0.0,37276.857142857145,36496.0,35240.0,38750.333333333336,34524.0,39250.0,38145.0,32265.0,42000.0,37661.0,39342.5,38877.0,0.0,35592.5,0.0,0.0,0.0,0.0,36866.5,37838.0,30000.0,0.0,0.0,0.0,40952.0,0.0,33082.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,皇朝城市花园,"120.095826,30.273924",29287.0,6782.17088085687,40800.0,18065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18065.0,0.0,0.0,0.0,0.0,20433.0,0.0,0.0,0.0,0.0,0.0,24875.0,26538.0,28232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34783.0,0.0,0.0,0.0,0.0,0.0,0.0,31135.0,0.0,0.0,0.0,36458.0,0.0,37600.0,32045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,文三西路39号,"120.11008,30.275131",36911.875,5002.836156559098,40673.0,23924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37019.0,0.0,0.0,0.0,0.0,0.0,0.0,39231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38462.0,0.0,0.0,0.0,39183.0,0.0,0.0,0.0,38462.0,38341.0,0.0,0.0,0.0,0.0,40673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,中兴公寓,"120.101221,30.279552",35167.37209302326,7722.139831839166,49390.0,19334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21221.0,0.0,0.0,0.0,21792.4,21955.285714285714,26285.0,25000.0,25753.0,0.0,26742.5,27191.5,28925.0,0.0,0.0,0.0,0.0,0.0,0.0,40495.0,39045.0,0.0,0.0,39041.0,40980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35823.0,0.0,37208.0,38161.666666666664,45160.0,39187.5,0.0,0.0,38019.0,32675.0,40316.0,38435.25,0.0,0.0,0.0,37972.5,40502.0,38469.666666666664,38894.333333333336,41296.2,36758.0,38658.75,41148.0,39865.0,39656.0,0.0,42703.0,39978.0,41651.666666666664,42535.0,47002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41230.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,科技新村,"120.100806,30.280839",37699.53488372093,7073.868065745489,47423.0,22031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23922.0,0.0,0.0,24271.0,22031.0,0.0,0.0,0.0,0.0,32147.666666666668,31541.0,0.0,33763.0,0.0,0.0,0.0,37422.75,0.0,0.0,0.0,42000.0,0.0,0.0,42010.0,0.0,44521.0,46000.0,0.0,0.0,0.0,0.0,0.0,35291.0,0.0,0.0,0.0,43632.0,42262.0,0.0,0.0,0.0,45008.0,0.0,0.0,42319.0,0.0,40741.5,0.0,38384.0,42055.0,40000.0,0.0,0.0,0.0,44163.5,0.0,37766.0,0.0,40411.0,0.0,45895.0,41176.0,44762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39738.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,嘉绿景苑西园,"120.112436,30.277642",29696.25641025641,8533.377663300165,43192.0,15385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17088.5,17609.0,15820.0,0.0,19701.0,22791.5,23954.75,25203.75,27970.5,0.0,24338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35988.0,0.0,0.0,0.0,0.0,0.0,0.0,38623.0,40581.0,38131.0,0.0,0.0,0.0,32154.0,0.0,0.0,0.0,0.0,36357.0,39349.666666666664,0.0,0.0,38947.5,0.0,37244.5,0.0,0.0,0.0,0.0,0.0,0.0,40734.5,38848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,西荡苑梨苑,"120.103917,30.270246",32205.07894736842,9185.456042260157,47273.0,17963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22787.0,0.0,22080.0,0.0,0.0,0.0,0.0,0.0,0.0,20239.333333333332,0.0,21963.666666666668,0.0,22489.0,22005.5,23560.333333333332,0.0,27588.0,28671.0,0.0,0.0,0.0,31142.5,32819.0,0.0,33930.0,0.0,0.0,0.0,38826.5,0.0,0.0,44172.0,0.0,0.0,0.0,39145.0,0.0,0.0,0.0,0.0,0.0,41334.0,34849.0,0.0,45184.0,0.0,43098.0,33725.0,0.0,47273.0,0.0,44843.5,31142.0,0.0,0.0,0.0,0.0,45378.0,0.0,0.0,0.0,43200.0,38739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,莲花新村西区,"120.106299,30.272187",30922.8,9321.075918277123,43162.0,18029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19095.0,0.0,18903.0,0.0,0.0,0.0,0.0,0.0,18874.25,0.0,0.0,21910.5,21723.0,18924.0,0.0,25284.5,24471.0,0.0,0.0,0.0,0.0,23053.0,0.0,0.0,36532.0,34980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39858.0,0.0,0.0,0.0,37748.0,0.0,37865.0,42041.0,43162.0,38325.0,38839.0,40695.0,0.0,0.0,36403.0,0.0,37790.0,41107.0,41270.5,0.0,42882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,富丽花园(西湖),"120.10853,30.2784",37553.333333333336,3154.820262533016,39969.0,33097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39594.0,0.0,0.0,0.0,0.0,0.0,0.0,39969.0,0.0,0.0,0.0,0.0,33097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,嘉绿景苑东园,"120.099261,30.271483",33073.260869565216,7830.960908983904,45476.0,20087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24215.166666666668,21111.0,0.0,26876.666666666668,0.0,25683.5,28147.5,21476.5,0.0,20481.0,20087.0,38924.0,31073.0,38357.0,0.0,38890.0,35671.0,0.0,37335.5,38897.5,0.0,39836.0,0.0,0.0,0.0,0.0,31047.0,0.0,40163.0,0.0,0.0,0.0,0.0,0.0,41577.0,0.0,45476.0,38088.0,0.0,0.0,0.0,0.0,39731.0,0.0,0.0,43757.0,39451.666666666664,41436.0,37998.5,39476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,金海公寓,"120.099559,30.276391",34325.4,9978.819354345816,45421.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27644.0,32837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39400.0,0.0,38890.0,0.0,35918.0,0.0,0.0,0.0,0.0,0.0,0.0,41458.0,0.0,0.0,45421.0,0.0,0.0,0.0,0.0,0.0,0.0,36361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38745.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,金欣公寓,"120.100346,30.275013",33712.444444444445,8030.381769133065,47317.0,22111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22111.0,0.0,23939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38049.0,37844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35102.0,0.0,0.0,0.0,37024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,文三西路418号,"120.10351,30.27629",35331.333333333336,774.0479456869724,36190.0,34314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34314.0,0.0,0.0,36190.0,0.0,35490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,山水人家白沙岛,"120.106971,30.269242",33062.181818181816,8503.636108033506,42792.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21709.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34899.0,0.0,0.0,0.0,38952.0,0.0,0.0,0.0,0.0,0.0,0.0,35840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42792.0,0.0,0.0,0.0,0.0,0.0,42139.0,0.0,0.0,0.0,0.0,0.0,33835.0,0.0,0.0,40859.0,0.0,34027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,新安嘉苑,"120.104363,30.26843",37208.969696969696,6979.992847460295,49639.0,18966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19584.0,0.0,0.0,25477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34561.0,42368.0,0.0,0.0,0.0,0.0,34286.0,38462.0,0.0,0.0,0.0,34808.75,0.0,0.0,0.0,0.0,0.0,0.0,49639.0,0.0,0.0,0.0,37381.0,0.0,38449.333333333336,41600.0,0.0,36937.0,41979.0,40123.0,39328.5,0.0,0.0,0.0,35965.0,0.0,0.0,0.0,0.0,49494.0,0.0,41250.0,0.0,0.0,0.0,0.0,0.0,43269.0,0.0,40789.0,41108.5,0.0,0.0,0.0,0.0
西湖,文三西路 ,金都新城,"120.107883,30.277401",36018.597701149425,8414.825755375334,50480.0,2841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23599.0,0.0,0.0,0.0,0.0,0.0,0.0,24126.0,0.0,25252.333333333332,0.0,0.0,0.0,0.0,24393.5,25557.666666666668,19946.0,0.0,0.0,0.0,25610.0,0.0,0.0,30382.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42649.0,36197.0,47375.0,0.0,0.0,0.0,0.0,6972.0,0.0,0.0,0.0,0.0,44859.0,46138.0,31962.0,39924.0,41270.0,0.0,38000.5,0.0,36031.5,0.0,38936.0,28986.0,41160.0,38876.333333333336,37426.25,34653.5,40297.0,40909.6,37405.6,41415.0,35714.0,39348.0,43889.0,36521.5,43712.0,39949.833333333336,39597.333333333336,44937.0,0.0,0.0,20288.5,39634.0,0.0,0.0,43243.0,33974.0,0.0,0.0,48727.0,0.0,37571.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,阳光花园,"120.095699,30.274833",37507.75,9270.107420494112,58367.0,15450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20296.0,0.0,0.0,0.0,15450.0,0.0,0.0,0.0,0.0,0.0,0.0,20093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42821.0,0.0,0.0,0.0,0.0,0.0,38462.0,0.0,0.0,0.0,0.0,0.0,0.0,38462.0,38684.0,0.0,0.0,37641.0,0.0,0.0,36833.0,0.0,0.0,0.0,37352.0,39914.333333333336,0.0,0.0,0.0,0.0,0.0,42470.5,42101.0,0.0,39456.0,58367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,西荡苑桃苑,"120.10291,30.269785",33730.94285714286,9483.630660829238,47224.0,18701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24551.0,20428.0,0.0,18746.0,0.0,22800.0,21075.0,25249.75,0.0,27380.0,24158.0,28112.0,0.0,29630.0,35182.0,0.0,0.0,0.0,36256.0,0.0,0.0,0.0,0.0,0.0,0.0,45186.0,0.0,0.0,0.0,0.0,33113.0,0.0,0.0,43779.0,0.0,45234.0,0.0,42294.5,0.0,45570.0,0.0,44120.5,0.0,43662.0,0.0,0.0,0.0,0.0,0.0,39227.0,0.0,0.0,43600.0,0.0,32450.0,36055.0,44479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,山水人家清水湾,"120.108591,30.270883",31090.15,8674.188505416514,43451.0,20273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20273.0,0.0,0.0,0.0,0.0,0.0,21032.0,0.0,21849.0,24149.0,0.0,23593.0,24858.0,21302.0,24317.0,26036.0,0.0,0.0,0.0,0.0,33457.0,0.0,35529.0,33612.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43451.0,0.0,0.0,0.0,0.0,42001.0,0.0,0.0,41381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41909.0,43367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,山水人家彩云天,"120.108108,30.269926",24700.5,5497.879905017933,36410.0,18667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19534.0,22959.0,20688.5,0.0,22317.0,0.0,0.0,25858.0,0.0,0.0,0.0,0.0,0.0,24773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20625.0,36410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,山水人家诗家谷,"120.108575,30.27182",32434.0,7992.956774560964,47836.0,20006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20006.0,0.0,0.0,0.0,0.0,22671.0,0.0,21830.0,0.0,0.0,0.0,24400.0,0.0,31633.0,0.0,0.0,0.0,0.0,0.0,30474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33943.0,0.0,47836.0,0.0,0.0,0.0,34093.0,0.0,39819.0,0.0,0.0,40139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,西荡苑杏苑,"120.105199,30.270842",35577.92857142857,10610.95606614951,50681.0,19896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22014.0,0.0,0.0,0.0,0.0,20666.0,19896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22357.0,0.0,0.0,25504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42008.0,0.0,38693.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44024.0,0.0,46771.0,0.0,42978.5,0.0,0.0,0.0,0.0,50681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖,文三西路 ,月桂花园,"120.104273,30.275329",39064.0,9064.0,48128.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
