District,Street,Community,Longitude,Latitude,AveragePrice,StdDeviationPrice,MaxPrice,MinPrice,2013AvgPrice,2014AvgPrice,2015AvgPrice,2016AvgPrice,2017AvgPrice,2018AvgPrice,2019AvgPrice,2020AvgPrice,2021AvgPrice,2022AvgPrice
临平,星桥,广厦天都城爱尚公寓,120.245763,30.381602,22251.33333,4889.32651,26824,7394,0,0,0,7394,0,22881.33333,24929,22815.5,0,0
上城,七堡,交通晓时代,120.245577,30.301381,40919.66667,4057.26109,48400,36294,0,0,0,0,0,36294,37432,42948,0,0
临平,星桥,广厦天都城天泉苑,120.245265,30.384547,18003,3057.873193,21653,11837,0,0,0,0,15936,15234,18734.2,21165.33333,0,0
上城,丁桥,华天苑,120.2452,30.362808,24508.55814,1811.824216,28335,20389,0,0,0,0,0,20712,24411.91667,24848.33333,0,0
临平,星桥,汤家锦绣公寓三区,120.24516,30.40486,17531.66667,2287.32527,19171,14297,0,0,0,0,0,0,0,17531.66667,0,0
上城,九堡,远洋心里,120.244927,30.307498,35683.37333,4602.902009,41136,15618,0,0,0,18876.66667,31604.5,38487.66667,36451.84,36820.25,36742.76923,33662.6
临平,星桥,广厦天都城天湖苑,120.244618,30.387687,15259.25,4805.096481,23700,6466,0,0,0,8307.5,0,16555.66667,21506.5,14763.2,0,0
上城,九堡,中国铁建国际花园,120.244518,30.311562,35150.65625,6486.57709,40682,2623,0,0,0,0,31397,30113,35795.44444,37579.07692,34217,29644
临平,星桥,广厦天都城爵士花园,120.244165,30.377447,19363,2951.461871,24454,14683,0,0,0,0,0,17043.6,19823.16667,20835.66667,0,0
上城,九堡,阳光城普升,120.243999,30.309904,34609.16667,4349.604377,41886,25843,0,0,0,0,31292.33333,0,33903.66667,37025.75,0,0
临平,超山,东晖龙悦湾,120.243742,30.436119,18107.59649,5385.692182,36205,10764,0,0,0,0,0,16557.66667,16017.52174,19808.29032,0,0
上城,七堡,汇港城,120.243634,30.299303,46818.6,7010.24987,56536,33336,0,0,0,0,0,0,0,43885,50061.66667,47487
上城,丁桥,后珠辰秀嘉园南区,120.242613,30.35398,21145.22222,3623.567046,26889,10220,0,0,0,12548.33333,16762.88889,23832.33333,23051.6,22122.04762,0,0
上城,丁桥,后珠辰秀嘉园,120.242594,30.354016,23035.64835,2928.099486,28481,10753,0,0,0,10956.5,18321,25761.75,22557.375,23276.21212,23925.09375,24530.16667
临平,星桥,广厦天都城温莎苑,120.242496,30.386485,19411.15,5635.278975,26935,8202,0,0,0,9101,12037.66667,26935,21521.33333,22037.18182,0,0
上城,九堡,万科紫台,120.241932,30.306899,35742.55263,4358.543194,42305,16854,0,0,0,16854,35826,35846.4,35752.7,36792.58824,0,0
上城,丁桥,云亭公寓,120.241925,30.360716,22388.33333,2110.47804,25373,20896,0,0,0,0,0,0,0,0,20896,25373
上城,丁桥,后珠美邻嘉苑,120.24111,30.350482,22685.85185,4064.591107,27092,12612,0,0,0,15426,18116.16667,26516,24555.28571,24071.71429,0,0
临平,星桥,广厦爱丽山庄,120.240907,30.388489,27607,728,28335,26879,0,0,0,0,0,0,0,27607,0,0
临平,超山,望梅华庭,120.240438,30.439894,22975,5060.387008,30000,18280,0,0,0,0,0,0,0,0,0,22975
上城,丁桥,卓蓝华庭,120.23941,30.367291,27170.64444,2601.817639,32759,20225,0,0,0,0,0,25332.36364,27606.53846,27805.66667,27829.5,28977
上城,丁桥,丁桥景园北苑,120.238821,30.353522,22981.22727,3457.441644,28629,12956,0,0,0,0,14245.5,26062.5,23022.8,22895.83333,24980.4,23790
上城,丁桥,长睦锦苑,120.238541,30.36387,22532.04762,2832.167704,26786,8125,0,0,0,8125,0,24898.5,21784.4,22404.52632,23535.27273,22565.5
上城,丁桥,阳光逸城,120.238499,30.348799,27123.87864,2447.097415,31739,11072,0,0,0,11072,23960.5,27915.4,26886.94,27051.27536,28226.48718,26797.14286
上城,丁桥,农港苑,120.238204,30.356158,26067.77215,3569.16724,31574,10106,0,0,0,13077.5,20808,26800.42857,26251.35,26509.21429,28000.6,27131
上城,七堡,绿城杨柳郡,120.23819,30.300585,45838.13889,6042.263397,62222,30654,0,0,0,0,0,0,43186.83333,46050.4,49676.35714,43176
临平,超山,香岸华庭,120.237636,30.442367,22713.5,3273.466519,28188,18539,0,0,0,0,0,0,0,0,25637.66667,21460.28571
上城,丁桥,保利罗兰香谷,120.237178,30.372802,23735.64646,4496.370551,31942,12900,0,0,0,0,17775.95455,24597.4,25250.5641,26000.42857,0,0
上城,丁桥,中豪四季公馆,120.236752,30.350825,28798.025,4479.258259,36322,13225,0,0,0,13484,22235.4,30071.625,30330.58333,29134.65385,29994.61538,31603.3
上城,丁桥,天阳观筑,120.236481,30.358945,26771.99254,6206.62117,38211,10500,0,0,0,12864.11111,23643.5,28955.52,29081.71429,28108.16667,31529.31818,30559.66667
上城,丁桥,昆仑天籁,120.236241,30.352985,26296.76923,6489.091061,35755,11542,0,0,0,13501.8,22138.125,31977.4,29822.22222,29389.41667,0,0
上城,丁桥,联合格里,120.23605,30.35748,25096.63636,6790.233255,34302,10667,0,0,0,14106.11111,20761.4,29228.16667,28707,28804.39394,29773.54545,31950.5
上城,丁桥,后珠家苑,120.235987,30.354856,23409.28,4550.506693,28500,9905,0,0,0,11028,0,24856.8,24597,24697.42857,23853,23016
上城,丁桥,丁桥兰苑,120.235384,30.347196,22195.13907,2863.637781,27442,8603,0,0,0,11989.75,19790.38462,23937.48,22347.48649,22027.36111,23287.07692,22248.9
上城,丁桥,久睦苑,120.235204,30.363626,25917.375,2132.553672,31778,17654,0,0,0,0,24315.5,26454.4,25369.68116,25797.08955,27185.85714,24462.81818
上城,笕桥,原筑壹号,120.23489,30.307692,19950.28643,9342.441851,38691,8187,0,0,0,14327.27273,17484.83333,18027.07273,21798.7,20809.74286,22993.56,19825.90909
上城,丁桥,长睦邻里人家东苑,120.234655,30.358621,20609.78261,5948.082365,28012,9326,0,0,0,12218.16667,18774.8,26399.25,25139.33333,25165.4,0,0
上城,丁桥,长睦家苑,120.234593,30.356081,25029.09091,1983.897241,27750,20785,0,0,0,0,0,26425.5,24515.2,25243,27750,23450
上城,钱江新城,中海钱江湾,120.23444,30.2698,67407,12115.63819,84358,56768,0,0,0,0,0,0,0,67407,0,0
上城,钱江新城,中海钱江湾,120.23442,30.2695,67407,12115.63819,84358,56768,0,0,0,0,0,0,0,67407,0,0
上城,丁桥,丁桥景园南苑,120.233774,30.349645,22232.97895,3763.294827,28567,9921,0,0,0,11570.66667,19269.36364,23878.6875,23390.1875,23403.1,23390.06667,21500
上城,丁桥,北城枫景园,120.233612,30.354283,25923.90945,3054.306791,36667,10794,0,0,0,11685.33333,20996.11111,26871.73214,25754.87342,25970.19697,27646.29032,25013.2
临平,超山,龙湖香醍溪岸,120.233347,30.445972,15125.69591,4452.695315,30051,5633,0,0,0,0,9243.733333,17039.46667,17060.45614,17453.48148,0,0
上城,丁桥,冠宇隽园,120.233046,30.351371,28785.16667,4486.138354,35287,11706,0,0,0,12595,22870.14286,28815.5,29672.72727,29292.7,31097.64706,31636.4
上城,钱江新城,中海御道,120.232818,30.269348,55426.07692,8384.209191,75577,43030,0,0,0,0,0,51545,55223,56472.5,0,0
上城,丁桥,三义锦唐苑,120.23261,30.368956,21853.17241,1858.584409,25098,17152,0,0,0,0,0,23253.5,20716.88889,22232.35714,22116,23182
上城,丁桥,长睦邻里人家西苑,120.232014,30.358384,23692.33333,3132.102099,27733,15174,0,0,0,0,19283.25,25623.75,24316.25,24928.16667,0,0
上城,丁桥,北城铭苑,120.23195,30.345697,27454.94595,3770.571198,34426,16968,0,0,0,0,20866.55556,27095,27552.06667,28456.86207,29393.64286,28135.25
上城,丁桥,城发云锦城,120.231268,30.372113,24540.85714,3145.79759,30899,13478,0,0,0,13478,22645.33333,24256,24699.46429,25452.5625,0,0
上城,丁桥,丁桥家苑,120.231031,30.348938,23116.20833,4225.842549,29163,9224,0,0,0,10707,0,25846,23870,24035.14286,23704.5,25681.33333
拱墅,朝晖,东方豪园,120.230573,30.367344,29078.3871,6279.803668,35889,14860,19184,16262.5,14860,15883,27364,32685.5,30164.375,32605.66667,33579.8,30768.2
上城,城东新城,海尚观邸,120.230336,30.298499,50335.5,2586.568625,53708,46875,0,0,0,0,0,0,0,0,47974.5,52696.5
上城,钱江新城,万科大都会79号,120.230311,30.26636,88833,0,88833,88833,0,0,0,0,0,0,0,88833,0,0
上城,钱江新城,绿城留香园,120.229743,30.272593,67035.66667,7551.889295,83886,56146,0,0,0,0,0,0,64082.14286,67456.44444,68035,79137
上城,丁桥,广宇上东臻品,120.229661,30.357465,28422.09859,4418.545313,34203,15895,0,0,0,21200.5,21588.33333,29814.61538,29948.15789,31597.18182,0,0
上城,丁桥,广宇东承府,120.22934,30.359955,29099.24242,4077.657884,35552,13773,0,0,0,13773,24397.83333,29907.38889,30356.76923,28852.06667,0,0
上城,丁桥,置鼎明珠1号,120.229317,30.351684,17580.57143,3776.680869,26604,9774,0,0,0,0,0,19321.625,16553.53333,17876,0,0
上城,丁桥,丁桥东兰轩,120.229247,30.349752,24053,0,24053,24053,0,0,0,0,0,0,0,24053,0,0
上城,丁桥,丁桥颐景园,120.228842,30.352509,28109.6875,4349.174455,33750,13147,0,0,0,14946.5,23833.77778,30692,29462.68421,29510.53571,29583.875,28938.3
上城,丁桥,玺之湾,120.228505,30.345335,26818.39241,4093.238572,33933,13136,0,0,0,16297.33333,22826.72727,31226.33333,26022,27171.33333,29438.52174,27803.6
上城,丁桥,柏悦公馆,120.228495,30.362023,16004,0,16004,16004,0,0,0,0,0,0,16004,0,0,0
上城,景芳,东方御府,120.228314,30.273374,51377.77778,4574.663698,60406,45219,0,0,0,0,0,0,54320,49906.66667,0,0
上城,城东新城,万科中央公园,120.228258,30.29516,43289.5,6661.083397,60248,32654,0,0,0,0,0,0,40697.35714,52362,0,0
上城,丁桥,红郡御庄,120.227885,30.37081,25755.55263,2765.191548,40155,21316,0,0,0,0,0,0,24082.82759,26244.85,27773.76471,26196.9
上城,景芳,运新花苑三区,120.227019,30.274368,53312.6,2302.801737,57267,50528,0,0,0,0,0,0,53897.5,52922.66667,0,0
上城,城东新城,信达东莱府,120.226854,30.299349,33427.75,6714.234892,41288,22727,0,0,0,0,0,0,0,0,0,33427.75
上城,丁桥,广宇上东领地,120.226822,30.356423,27010.81081,5993.182879,35547,10990,0,0,10990,15007.7,24483.6,32830.71429,29772.56,29465.14286,0,0
上城,城东新城,东祥元府,120.226544,30.286408,36122.4,3431.995035,42697,31023,0,0,0,0,0,34091,33704.66667,36717.33333,36692.375,33708
上城,丁桥,丁桥大唐苑,120.226528,30.355183,23666,1413.678585,25649,21450,0,0,0,0,0,24220,25122,22326,0,0
上城,丁桥,广大融城印象,120.226184,30.357777,29254.48571,2544.172831,33658,21349,0,0,0,0,25840,29115.83333,29365.5625,30184.3,0,0
上城,丁桥,郡上蓝湾,120.226115,30.367544,26222.32609,2490.674067,31724,21008,0,0,0,0,0,0,25725.71429,25220.83333,26344.6087,29392.75
上城,丁桥,天阳明朗,120.226036,30.358704,29726.66667,4464.018077,37821,22472,0,0,0,0,24000.33333,27753,34979,30405.8,0,0
上城,城东新城,新中宇维萨,120.225932,30.292304,41877.26531,3756.340418,52865,33475,0,0,0,0,36947.5,41713.75,41060.77778,41631.6087,44359.625,43095
上城,城东新城,杭州港龙城,120.225624,30.293589,16652,0,16652,16652,0,0,0,0,0,0,16652,0,0,0
上城,丁桥,广宇上东名筑,120.224958,30.360404,27086.09677,5749.251667,34034,13135,0,0,0,17779.2,24340.21429,31311.28571,29376.53333,31309.75,0,0
上城,笕桥,杭州明石商业大厦,120.224952,30.306556,18892,0,18892,18892,0,0,0,0,0,0,0,18892,0,0
上城,城东新城,明月嘉苑一区,120.224599,30.289143,35446.28571,2443.041823,38500,32500,0,0,0,0,0,37680.5,34250,38500,32881.5,0
上城,钱江新城,水岸帝景,120.22458,30.255446,57498.66667,8059.809699,71329,42478,0,0,0,0,0,53905.75,53224.25,53171.28571,63490,71329
上城,城东新城,三花国际大厦,120.224337,30.295591,22191.09091,3231.531116,27111,16115,0,0,0,0,0,0,23810,23801,18169,21649.66667
上城,城东新城,宋都时间国际,120.223977,30.304729,17356.03846,1715.775391,21952,14782,0,0,0,0,0,21952,17400.625,17641.5,16339,16201.4
上城,城东新城,钱江华府,120.223892,30.282014,43378.89474,4043.526924,56180,37500,0,0,0,0,0,0,41830.83333,43022.4,44762.75,0
上城,城东新城,明月嘉苑二区,120.22368,30.288685,35821.5,1093.5,36915,34728,0,0,0,0,0,0,0,35821.5,0,0
上城,笕桥,大世界五金城,120.223453,30.332465,10977.38095,2159.259716,16129,7446,0,0,0,0,7795.5,10802.66667,12197.81818,10004.66667,8805,9531
上城,笕桥,金色黎明二期,120.222903,30.307463,37512.31646,8468.838124,51461,16854,0,0,0,19106.25,28096.625,37900.6,42017.4,39661.13043,42553.64286,42565.09091
上城,城东新城,中豪国际,120.222683,30.289711,19551.6875,2580.825128,26008,15555,0,0,0,0,0,0,18710.57143,23017,18902.25,18596.5
上城,笕桥,金色黎明三期,120.22267,30.309233,39300.46269,5512.572245,50225,19084,0,0,0,22381.66667,31514.66667,40337.2,41220.76471,40168.25,40501.47368,39195.75
上城,南星,钱江候潮府,120.22242,30.281974,71911.8,6829.638069,79710,57083,0,0,0,0,0,0,71027.75,75448,0,0
上城,丁桥,天阳晴朗,120.222237,30.354718,34079.22857,4771.736294,41164,19001,0,0,0,0,23937,29223,34995.66667,36185.18182,36704,33604.75
上城,钱江新城,东方润园,120.22183,30.25368,57903.78571,12379.43256,78955,26579,0,0,39705,42443,51786,60535,53191,67879,67429,0
上城,钱江新城,东方润园,120.22182,30.25362,57903.78571,12379.43256,78955,26579,0,0,39705,42443,51786,60535,53191,67879,67429,0
上城,钱江新城,盛世钱塘,120.221642,30.259327,56925.5,17803.5853,84552,27330,0,0,0,37945.5,66057,47106,63675,71520.5,0,0
上城,丁桥,赵家花苑,120.221388,30.356355,27305.7,3361.738837,33312,21622,0,0,0,0,0,22838,27428,29971,27094.33333,24167
上城,景芳,向江来时代中心,120.22101,30.278145,27142.375,4894.556018,35526,14532,0,0,0,0,0,29365,29970,25275.83333,0,26003.25
上城,城东新城,明月嘉苑三区,120.220966,30.288878,34670.66667,2313.708279,37857,31855,0,0,0,0,0,0,0,35742,33261.75,35881.5
上城,笕桥,笕桥花苑,120.220923,30.313654,24777.45455,3593.122354,32225,18134,0,0,0,18134,0,26792.5,23956.5,25842.25,0,24775.5
上城,城东新城,铂瑞悦府,120.220891,30.298377,49407,3968.659371,54167,43165,0,0,0,0,0,0,0,0,48743,50403
上城,湖滨,中河大厦,120.22056,30.261486,11833.75,1330.180133,14010,10447,0,0,0,0,10447,0,11208,12840,0,0
上城,钱江新城,东方君悦,120.220203,30.251248,34084.23333,4440.014923,42874,24194,0,0,0,0,32187,35558.4,37294,33090,32834,27015
上城,丁桥,郡枫绿园东区,120.219915,30.34198,28627.97297,2721.818405,35807,21408,0,0,0,0,25543,31131.625,27452.875,29077.27273,0,0
上城,笕桥,美达浅草名苑,120.219882,30.312649,22547.16667,6494.247628,30539,12576,0,0,0,15704.85714,15951,0,27690,28127.71429,0,0
上城,火车东站,新和嘉苑,120.219805,30.29192,34278.66667,5222.799473,39262,17262,0,0,0,17262,24627,36184.33333,35109,38689,35171.5,0
上城,丁桥,远洋香奈,120.219801,30.343555,32213.45238,3578.537904,39018,24000,0,0,0,0,0,29535.11111,30590.66667,32923.5,34353.3,36609
上城,钱江新城,金基晓庐,120.219594,30.257961,54648.7,12857.17898,70402,27084,0,0,33516,35826.2,53375.66667,51019,60430.83333,64045.66667,0,0
上城,笕桥,金色黎明一期,120.219362,30.30781,35375.24675,7785.839759,48315,16065,0,0,0,20798.7,31713.47059,44474,38919.66667,36063.75,40260.74074,39823.14286
上城,景芳,云河家园,120.219109,30.279075,31860,749,32609,31111,0,0,0,0,0,0,0,0,32609,31111
上城,城东新城,德信浙旅东宸,120.218655,30.299652,43639.22222,4610.221103,54545,35170,0,0,0,0,0,40299.66667,44438.4,44024.36364,44309.16667,42522.5
上城,景芳,融创涌清府,120.21849,30.276102,58483.66667,9334.444541,70840,48282,0,0,0,0,0,0,0,58483.66667,0,0
上城,城东新城,笕东嘉苑,120.218393,30.303727,32076.33333,1808.415206,34098,28333,0,0,0,0,0,0,0,33242,30969.66667,33065
上城,笕桥,万科草庄,120.218188,30.309454,35545.84444,7074.166266,49237,19378,0,0,19378,23766,41288,35705.66667,34454.8,36118.61538,39071.8,40141.25
上城,丁桥,郡枫绿园西区,120.218099,30.341709,28078.81818,2677.077788,34807,21073,0,0,0,0,0,30305.85714,28178.625,27168.38889,0,0
上城,城东新城,远洋万和四季,120.217186,30.300569,37354.2,4344.728502,42447,28418,0,0,0,0,0,33827.33333,37222.5,39523,0,0
上城,钱江新城,钱江一苑,120.217057,30.259496,53097,0,53097,53097,0,0,0,0,0,0,0,0,53097,0
上城,钱江新城,万象城悦玺,120.21656,30.25315,36985.58824,7963.482707,52683,24272,0,0,0,31296,35199.33333,34568.33333,39072.57143,41676,0,0
上城,钱江新城,万象城悦府,120.21654,30.25314,59602.33333,12773.24287,77001,42435,0,0,0,45806.75,61128,62274,77001,74107,0,0
上城,丁桥,中旅城仕公馆,120.216488,30.34655,31678.86792,3228.988521,37795,19219,0,0,0,0,26406,29207,31788.7,32279.16667,32595.25,32845.875
上城,钱江新城,新城国际和园,120.216444,30.255999,63674,0,63674,63674,0,0,0,0,0,0,0,63674,0,0
上城,景芳,东润枫华,120.216246,30.272689,44216.70588,7655.709678,53933,33046,0,0,0,34947.33333,0,46837,51689.5,49685,0,0
上城,丁桥,同协金座,120.215712,30.340078,27515,1492.352729,29545,26000,0,0,0,0,0,0,0,0,28272.5,26000
上城,城东新城,滨江德信东方星城,120.215668,30.30307,42014.3125,3017.822077,47432,37598,0,0,0,0,0,39164,41728.9,43155.2,0,0
上城,景芳,景芳东区,120.2153,30.26852,36182.71875,8948.759368,47967,17214,0,0,17445,19544,30847.71429,38498.83333,39259.5,42849.55556,40401.5,35841.33333
上城,景芳,景芳水湘苑,120.2151,30.26855,30287.56522,9396.209568,43343,17308,0,0,0,20383.5,23302.33333,43089,39248.2,37384.83333,0,0
上城,火车东站,恒祺克拉天玺,120.215018,30.296967,22597.14286,3785.251263,30315,15867,0,0,0,0,0,0,23915.8,19300.5,0,0
上城,钱江新城,钱江四苑东区,120.214156,30.259719,57608,3269,60877,54339,0,0,0,0,0,0,0,57608,0,0
上城,丁桥,同协雅苑,120.214155,30.341585,27309.77778,1377.57555,30758,25855,0,0,0,0,0,26669,26353.25,27610.5,30758,27727
上城,钱江新城,钱江三苑,120.213765,30.257937,52003.96875,9348.401944,67532,26636,0,0,0,26636,35447,0,56417.66667,55164.125,57304,50000
上城,钱江新城,钱江四苑,120.213449,30.259779,51485.7619,8227.75363,66053,35423,0,0,0,35423,0,44247.2,48130,58730,53397.25,66053
上城,丁桥,龙湖名景台二期,120.213269,30.346405,32053.45833,5542.937218,37072,16293,0,0,0,16293,21815.5,29671,33079.125,35034.90909,0,0
上城,笕桥,万科公园大道,120.212978,30.311793,40618.04878,4823.433652,49439,26798,0,0,0,0,31377,0,38907.54545,41950.10714,0,0
上城,丁桥,龙湖名景台一期,120.212911,30.344371,31086.08,6238.931434,36937,13708,0,0,0,13861.5,27565,31574,34013.1,33698.57143,0,0
上城,笕桥,横塘景苑,120.212813,30.327346,27010.5,447.5,27458,26563,0,0,0,0,0,0,0,0,26563,27458
上城,笕桥,浙商国际中心,120.212531,30.309242,17386.28571,2571.753583,22264,14545,0,0,0,0,0,21005.5,14545,0,16664,15156
上城,钱江新城,杭州来福士中心,120.212488,30.248524,36436,0,36436,36436,0,0,0,0,0,0,36436,0,0,0
上城,景芳,新城时代广场,120.212095,30.269429,21114.36111,2281.528059,25576,15209,0,0,0,17001.66667,20517.53846,19445.5,22762.11111,21968.5,22274.33333,0
上城,景芳,玉润钱潮府,120.212034,30.277538,61333.14286,4802.239818,72368,56643,0,0,0,0,0,0,0,0,62862,59294.66667
上城,火车东站,东港嘉苑三区,120.2118,30.299329,32721.5,3885.156979,38292,20101,0,0,0,0,0,36154,0,31471.25,33355.22222,35156
上城,火车东站,东港嘉苑二区,120.210973,30.299904,33516.17647,1859.620747,36886,30303,0,0,0,0,33360,0,33968.33333,34258.83333,33031.75,32276.66667
上城,雄镇楼,抽分厂路,120.21079,30.24605,38051,0,38051,38051,0,0,0,0,0,0,38051,0,0,0
上城,清波,后市街,120.21079,30.24603,41295.6,7463.023724,55875,22122,0,0,0,27409.75,36775.16667,47445.875,42256.66667,43290,46005.375,42522.33333
西湖,翠苑,文三路402号院,120.21078,30.24603,38089,0,38089,38089,0,0,0,0,0,0,38089,0,0,0
西湖,翠苑,枫华府第,120.21078,30.24602,43960.41732,8976.299752,69886,24387,0,25405,26975,30367.13636,43105.75,49855.11111,47580.1875,47094.12195,49039.53846,56753.66667
西湖,文教,城市心境,120.21077,30.24608,35794,9012.510096,48090,14816,0,0,0,20764.2,26442.2,0,40782.28571,39751.81818,40193.5,42258
上城,采荷,采荷东区,120.21077,30.24605,45461.97647,9128.666437,60193,21390,0,0,0,24180,32958.28571,55883,45060.75,50092.34146,46490.4,49464.83333
上城,鼓楼,彩霞岭,120.21076,30.24605,34566,4279.340165,42196,27027,0,0,0,0,27027,36250,39675,36316,32156,33273
西湖,申花,同人精华,120.21076,30.24602,20659.63636,3438.71331,26417,13000,0,0,0,13000,0,21316.375,20737.25,21870.75,17600,0
西湖,文教,河缸桥,120.21075,30.24605,54216.86667,11233.22562,71569,23507,0,0,0,27365.33333,39167,52985.33333,55406,59816.21429,54833.5,66757
上城,清波,源茂里,120.21075,30.246,46904,93,46997,46811,0,0,0,0,46904,0,0,0,0,0
上城,清波,火药局弄29号,120.21074,30.24604,24010,0,24010,24010,0,0,0,24010,0,0,0,0,0,0
西湖,三墩,庙前街,120.21074,30.24603,25808.5,507.5,26316,25301,0,0,0,0,0,0,25301,0,0,26316
上城,雄镇楼,北落马营,120.21072,30.24609,36214.7619,5309.606226,44545,21343,0,0,0,23322,30027,40903,38636.5,36439,36683.4,0
上城,雄镇楼,二凉亭,120.21072,30.24605,44628.30769,7621.981303,55000,27210,0,0,0,27210,41628,0,45622.5,46149.33333,50833.5,41522
上城,西湖景区,宋城路,120.21072,30.24603,36647.75,4509.986412,41774,29545,0,0,0,0,0,0,37359.5,38074,36077.8,0
拱墅,湖墅,万物桥巷,120.21072,30.24602,31184,0,31184,31184,0,0,0,0,0,0,31184,0,0,0
拱墅,桥西,小河东河下,120.21071,30.24603,69199,7724,76923,61475,0,0,0,0,0,76923,0,61475,0,0
上城,景芳,天阳凤起,120.21071,30.24602,55410,0,55410,55410,0,0,0,0,0,0,0,55410,0,0
上城,清泰,乌龙巷,120.21071,30.246,39507.61111,4017.647476,46427,30832,0,0,0,0,34126.5,43697.5,39394.2,39506.83333,42960.5,35556
西湖,西溪,坤和求是里,120.2107,30.2463,44251.85714,3312.972853,50151,40237,0,0,0,0,0,0,43993.5,44596.33333,0,0
上城,清波,火药局弄49号,120.2107,30.24607,41164.25,6384.77738,46284,30601,0,0,0,30601,46172,43942,0,0,0,0
西湖,翠苑,文三路404号,120.2107,30.24606,37363,1648,39011,35715,0,0,0,0,0,0,0,35715,39011,0
西湖,文教,西鉴枫景,120.2107,30.24603,34210.93333,12978.24083,63125,16448,0,0,22427,24025.83333,36266,50842,45787,48491,0,0
上城,景芳,景芳五区,120.21063,30.26873,34782.84483,7120.264538,44779,15546,0,0,17951.4,22878.91667,30518.35,39341.6,38735.21053,39027.54839,39051.08333,37416.25
上城,景芳,蔚蓝公寓,120.21054,30.26884,52806.16667,5533.235812,64465,42298,0,0,0,0,45482.33333,52472,55407.75,52375.5,54499.33333,0
